,video_id,channelTitle,title,description,publishedAt,tags,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,licensedContent,publishedDayName,durationSecs,tagCount
43,ySKj9INWvXU,Guy Skills,People Can't Accept Logic,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs 
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-03-17 10:02:04+00:00,"['jk tamil', 'manichow', 'plip plip', 'tamil vlogs']",20732.0,2178.0,0.0,141.0,PT4M46S,hd,false,True,Sunday,286,4
44,0lTEwPuZZd0,Guy Skills,WHY I DONT WANNA WEAR SHOES ON STAGE,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-03-10 10:01:35+00:00,"['jk tamil', 'manichow', 'plip plip', 'a2d', 'tamil vlogs', 'tamil vlogger']",20868.0,1968.0,0.0,119.0,PT6M9S,hd,false,True,Sunday,369,6
45,rSlgSDBNMzU,Guy Skills,"ARRANGED MARRIAGES ARE SCARY, WHAT IF....","Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-03-07 16:00:07+00:00,,96119.0,6997.0,0.0,284.0,PT15M5S,hd,false,True,Thursday,905,0
46,ERAN9sUELDM,Guy Skills,GS Vlogs | WE HAD A FIGHT ...,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-03-03 09:10:35+00:00,"['vlogs', 'tamil vlogs', 'tamil vloggers', 'tamil vlog channels', 'short vlogs', 'logan paul', 'jk tamil', 'manichow']",27463.0,2701.0,0.0,114.0,PT6M52S,hd,false,True,Sunday,412,8
47,tqyRBvZVfNg,Guy Skills,TOXIC PARENTING IS BEAUTIFUL,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-02-29 16:08:43+00:00,"['jk tamil', 'plip plip', 'a2d', 'manichow', 'Toxic parenting', 'Toxic parenting in tamil']",150391.0,11685.0,0.0,350.0,PT16M5S,hd,false,True,Thursday,965,6
48,S_9a0LdguEA,Guy Skills,GS Vlog 25 | THAT ONE GUY IN EVERY GANG...,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-02-25 09:30:09+00:00,"['vlogs', 'tamil vlogs', 'tamil vloggers', 'guyskills vlogs', 'guyskills', 'logan paul']",14834.0,1345.0,0.0,44.0,PT5M17S,hd,false,True,Sunday,317,6
49,xk8Q_pKzSW0,Guy Skills,SONGS THAT YOU NEED TO LISTEN BEFORE YOU....|TT-09,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-02-22 16:00:08+00:00,"['guyskills', 'jk tamil', 'plip plip', 'manichow']",21713.0,2245.0,0.0,74.0,PT5M35S,hd,false,True,Thursday,335,4
50,fcQqq6YXkXw,Guy Skills,THE REASON WHY I JOINED MMA! (PERSONAL) | GuySkills Vlogs,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-02-18 09:00:46+00:00,"['tamil vlogs', 'logan paul vlogs', 'tamil vloggers', 'guyskills vlogs', 'guyskills']",13994.0,1261.0,0.0,47.0,PT8M33S,hd,false,True,Sunday,513,5
51,5kKKqPEr190,Guy Skills,"IT WAS VERY RUDE, DO IT AGAIN | TTS - 08","Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-02-15 16:00:08+00:00,"['jk tamil', 'plip plip', 'manichow', 'A2D', 'guyskills']",38168.0,2830.0,0.0,39.0,PT6M3S,hd,false,True,Thursday,363,5
52,u2cBuLY2kEA,Guy Skills,MEDITATION WORKS? | CHAOS VLOG,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-02-11 09:04:58+00:00,"['tamil vlogs', 'tamil vloggers', 'tamil funny vlogs', 'tamil vlog channel', 'tamil short vlogs']",9676.0,814.0,0.0,26.0,PT6M31S,hd,false,True,Sunday,391,5
53,-npiYv3u6tc,Guy Skills,Everything That Might Trigger Them | TTS - 07,"Instagram Credits: @psycho_kavignan

Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-02-08 16:00:10+00:00,"['animal movie roast', 'animal movie troll', 'plip plip', 'jk tamil']",65771.0,4963.0,0.0,120.0,PT10M32S,hd,false,True,Thursday,632,4
54,W4Fx7_c52qk,Guy Skills,BUT ITS NOT WORKING OUT...,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-02-04 09:30:09+00:00,"['logan paul', 'plip plip', 'jk tamil', 'manichow']",9552.0,989.0,0.0,43.0,PT7M2S,hd,false,True,Sunday,422,4
55,FeLadeRPkAU,Guy Skills,CHEA*ING HAS BEEN NORMALISED....HAPPY,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-02-01 16:21:43+00:00,"['jk tamil', 'plip plip', 'manichow']",34730.0,2750.0,0.0,72.0,PT6M22S,hd,false,True,Thursday,382,3
56,kKijq0d2GMM,Guy Skills,I JUST HAVE THIS ONE QUESTION....,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-01-28 09:03:00+00:00,"['jk tamil', 'plip plip']",12233.0,1220.0,0.0,24.0,PT5M12S,hd,false,True,Sunday,312,2
57,Lf1O5SQ6LQs,Guy Skills,REACTING TO INSTA QnA | What Is The One Thing You Want To **** From The World,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-01-25 16:14:37+00:00,"['jk tamil', 'plip plip']",35501.0,2995.0,0.0,108.0,PT8M9S,hd,false,True,Thursday,489,2
58,-bqm560ai94,Guy Skills,WHY WE JOINED MMA | Vlog 19,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-01-21 14:00:24+00:00,"['logan paul', 'tamil vlogs', 'tamil vloggers', 'david dobrik', 'indian vlogs']",11086.0,1117.0,0.0,32.0,PT5M18S,hd,false,True,Sunday,318,5
59,VhNWfyJ7W84,Guy Skills,REACTING TO PERIODS REELS,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #challenges 
Also we arent attacking any person in particular but the ideology and the ignorance behind it. Periods is just another phenomenon in human biology. But do not objectify it or do not take it for advantage for it too is an emotion and pain naturally.
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-01-18 16:30:10+00:00,"['jk tamil', 'plip plip', 'manichow']",98041.0,5842.0,0.0,106.0,PT6M8S,hd,false,False,Thursday,368,3
60,V4ZqGQ2a-so,Guy Skills,@JustBananaPranav PISSED ME OFF....(HE DIDN'T EXPECT THIS),"@JustBananaPranav   , Didn't expect that did you?

Watch this video for the prequel:
https://www.youtube.com/watch?v=BRBFSKwCX-w&t=5s

#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-01-14 09:10:07+00:00,"['vlogs', 'tamil vlogs', 'tamil vloggers', 'just banana', 'just banana vlogs', 'guyskills vlogs', 'logan paul', 'david dobrik']",39089.0,2450.0,0.0,24.0,PT5M,hd,false,True,Sunday,300,8
61,XKHlPeqfl1w,Guy Skills,Tamil Serial Toxicity Pt. 1 | Thursday Tharkuris | Guyskills,"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges #serialtroll 
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-01-11 16:00:10+00:00,"['plip plip', 'Jk tamil']",24960.0,2226.0,0.0,62.0,PT8M30S,hd,false,True,Thursday,510,2
62,PZvPBhFrr8g,Guy Skills,WE DISCOVERED A NEW DIESEASE....(WEIRD),"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-01-07 09:30:06+00:00,"['logan paul', 'jake paul', 'tamil vlogs', 'vj siddhu', 'vj siddhu vlogs', 'vj siddhu prank', 'tamil vloggers', 'indian vlogs', 'funny vlogs', 'funny tamil vlogs', 'david dobrik', 'vlogs']",10500.0,1055.0,0.0,32.0,PT5M17S,hd,false,True,Sunday,317,12
63,rNxTNjk0QJU,Guy Skills,THURSDAY THARKUR*IS...(EXTREME BOOMER ATTACK REACTION),"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2024-01-04 16:00:09+00:00,"['jk tamil', 'plip plip', 'plip plip roast', 'yeah tube', 'atheism tamil', 'tamil atheist', 'guyskills', 'caste troll', 'tamil caste troll', 'atheist tamil', 'boomer troll tamil', 'tamil boomers', 'feminism tamil']",40260.0,3660.0,0.0,160.0,PT6M15S,hd,false,True,Thursday,375,13
64,8sIvIMdpths,Guy Skills,WE TRIED JAPAN CHICKEN....(PISSED OFF THE WAITER),"Why waste time on description when you can watch the video?
#Entertainment #Vlogs #Challenges
__________________________________________
Guyskills is an entertainment channel, Subscribe and join the fun.
___________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________",2023-12-31 07:10:59+00:00,"['logan paul', 'tamil vlogs', 'tamil vloggers', 'indian vlogs', 'funny tamil vlogs', 'plip plip', 'jk tamil', 'yeah tube', 'guyskills', 'caste troll', 'tamil lgbtq']",14163.0,1463.0,0.0,39.0,PT3M49S,hd,false,False,Sunday,229,11
